Entity,Code,Day,new_vaccinations_smoothed
Dominica,DMA,2021-03-08,636
Dominica,DMA,2021-03-09,636
Dominica,DMA,2021-03-10,636
Dominica,DMA,2021-03-11,636
Dominica,DMA,2021-03-12,571
Dominica,DMA,2021-03-13,505
Dominica,DMA,2021-03-14,440
Dominica,DMA,2021-03-15,374
Dominica,DMA,2021-03-16,309
Dominica,DMA,2021-03-17,244
Dominica,DMA,2021-03-18,178
Dominica,DMA,2021-03-19,178
Dominica,DMA,2021-03-20,178
Dominica,DMA,2021-03-21,178
Dominica,DMA,2021-03-22,178
Dominica,DMA,2021-03-23,178
Dominica,DMA,2021-03-24,178
Dominica,DMA,2021-03-25,178
Dominican Republic,DOM,2021-02-16,385
Dominican Republic,DOM,2021-02-17,690
Dominican Republic,DOM,2021-02-18,1776
Dominican Republic,DOM,2021-02-19,2550
Dominican Republic,DOM,2021-02-20,2617
Dominican Republic,DOM,2021-02-21,2377
Dominican Republic,DOM,2021-02-22,2616
Dominican Republic,DOM,2021-02-23,3139
Dominican Republic,DOM,2021-02-24,3574
Dominican Republic,DOM,2021-02-25,3970
Dominican Republic,DOM,2021-02-26,4234
Dominican Republic,DOM,2021-02-27,4782
Dominican Republic,DOM,2021-02-28,5574
Dominican Republic,DOM,2021-03-01,5956
Dominican Republic,DOM,2021-03-02,11806
Dominican Republic,DOM,2021-03-03,19347
Dominican Republic,DOM,2021-03-04,27800
Dominican Republic,DOM,2021-03-05,37664
Dominican Republic,DOM,2021-03-06,46958
Dominican Republic,DOM,2021-03-07,47768
Dominican Republic,DOM,2021-03-08,48577
Dominican Republic,DOM,2021-03-09,53605
Dominican Republic,DOM,2021-03-10,55038
Dominican Republic,DOM,2021-03-11,54041
Dominican Republic,DOM,2021-03-12,45681
Dominican Republic,DOM,2021-03-13,37891
Dominican Republic,DOM,2021-03-14,38586
Dominican Republic,DOM,2021-03-15,39280
Dominican Republic,DOM,2021-03-16,30055
Dominican Republic,DOM,2021-03-17,22737
Dominican Republic,DOM,2021-03-18,16553
Dominican Republic,DOM,2021-03-19,16321
Dominican Republic,DOM,2021-03-20,16089
Dominican Republic,DOM,2021-03-21,15857
Dominican Republic,DOM,2021-03-22,15625
Dominican Republic,DOM,2021-03-23,15625
Dominican Republic,DOM,2021-03-24,15655
Dominican Republic,DOM,2021-03-25,15686
Dominican Republic,DOM,2021-03-26,15716
Dominican Republic,DOM,2021-03-27,15747
Dominican Republic,DOM,2021-03-28,15777
Dominican Republic,DOM,2021-03-29,15808
Dominican Republic,DOM,2021-03-30,15838
Ecuador,ECU,2021-01-22,108
Ecuador,ECU,2021-01-23,341
Ecuador,ECU,2021-01-24,419
Ecuador,ECU,2021-01-25,458
Ecuador,ECU,2021-01-26,481
Ecuador,ECU,2021-01-27,497
Ecuador,ECU,2021-01-28,484
Ecuador,ECU,2021-01-29,526
Ecuador,ECU,2021-01-30,502
Ecuador,ECU,2021-01-31,478
Ecuador,ECU,2021-02-01,454
Ecuador,ECU,2021-02-02,430
Ecuador,ECU,2021-02-03,406
Ecuador,ECU,2021-02-04,406
Ecuador,ECU,2021-02-05,369
Ecuador,ECU,2021-02-06,333
Ecuador,ECU,2021-02-07,297
Ecuador,ECU,2021-02-08,260
Ecuador,ECU,2021-02-09,224
Ecuador,ECU,2021-02-10,187
Ecuador,ECU,2021-02-11,151
Ecuador,ECU,2021-02-12,151
Ecuador,ECU,2021-02-13,151
Ecuador,ECU,2021-02-14,151
Ecuador,ECU,2021-02-15,151
Ecuador,ECU,2021-02-16,151
Ecuador,ECU,2021-02-17,151
Ecuador,ECU,2021-02-18,462
Ecuador,ECU,2021-02-19,773
Ecuador,ECU,2021-02-20,1084
Ecuador,ECU,2021-02-21,1395
Ecuador,ECU,2021-02-22,1707
Ecuador,ECU,2021-02-23,2018
Ecuador,ECU,2021-02-24,2329
Ecuador,ECU,2021-02-25,2500
Ecuador,ECU,2021-02-26,2670
Ecuador,ECU,2021-02-27,2841
Ecuador,ECU,2021-02-28,3012
Ecuador,ECU,2021-03-01,3183
Ecuador,ECU,2021-03-02,3669
Ecuador,ECU,2021-03-03,4156
Ecuador,ECU,2021-03-04,4471
Ecuador,ECU,2021-03-05,5658
Ecuador,ECU,2021-03-06,5313
Ecuador,ECU,2021-03-07,4968
Ecuador,ECU,2021-03-08,4623
Ecuador,ECU,2021-03-09,3916
Ecuador,ECU,2021-03-10,4572
Ecuador,ECU,2021-03-11,5228
Ecuador,ECU,2021-03-12,7433
Ecuador,ECU,2021-03-13,9586
Ecuador,ECU,2021-03-14,9559
Ecuador,ECU,2021-03-15,9531
Ecuador,ECU,2021-03-16,10318
Ecuador,ECU,2021-03-17,9742
Ecuador,ECU,2021-03-18,9166
Ecuador,ECU,2021-03-19,6172
Ecuador,ECU,2021-03-20,4759
Ecuador,ECU,2021-03-21,5528
Ecuador,ECU,2021-03-22,5632
Ecuador,ECU,2021-03-23,4968
Ecuador,ECU,2021-03-24,5342
Ecuador,ECU,2021-03-25,7271
Ecuador,ECU,2021-03-26,9199
Ecuador,ECU,2021-03-27,8904
Egypt,EGY,2021-01-25,219
Egypt,EGY,2021-01-26,219
Egypt,EGY,2021-01-27,219
Egypt,EGY,2021-01-28,219
Egypt,EGY,2021-01-29,219
Egypt,EGY,2021-01-30,219
El Salvador,SLV,2021-02-18,1200
El Salvador,SLV,2021-02-19,1200
El Salvador,SLV,2021-02-20,1200
El Salvador,SLV,2021-02-21,1200
El Salvador,SLV,2021-02-22,1200
El Salvador,SLV,2021-02-23,1556
El Salvador,SLV,2021-02-24,1810
El Salvador,SLV,2021-02-25,2114
El Salvador,SLV,2021-02-26,2018
El Salvador,SLV,2021-02-27,1923
El Salvador,SLV,2021-02-28,1827
El Salvador,SLV,2021-03-01,1731
El Salvador,SLV,2021-03-02,1331
El Salvador,SLV,2021-03-03,930
El Salvador,SLV,2021-03-04,529
El Salvador,SLV,2021-03-05,529
El Salvador,SLV,2021-03-06,529
El Salvador,SLV,2021-03-07,529
El Salvador,SLV,2021-03-08,529
El Salvador,SLV,2021-03-09,529
El Salvador,SLV,2021-03-10,529
El Salvador,SLV,2021-03-11,529
El Salvador,SLV,2021-03-12,529
El Salvador,SLV,2021-03-13,529
El Salvador,SLV,2021-03-14,529
El Salvador,SLV,2021-03-15,978
El Salvador,SLV,2021-03-16,1426
El Salvador,SLV,2021-03-17,1874
El Salvador,SLV,2021-03-18,2586
El Salvador,SLV,2021-03-19,2867
El Salvador,SLV,2021-03-20,3148
El Salvador,SLV,2021-03-21,3429
El Salvador,SLV,2021-03-22,3333
El Salvador,SLV,2021-03-23,3238
El Salvador,SLV,2021-03-24,3143
El Salvador,SLV,2021-03-25,2784
El Salvador,SLV,2021-03-26,2856
El Salvador,SLV,2021-03-27,2928
El Salvador,SLV,2021-03-28,3000
England,,2020-12-14,74179
England,,2020-12-15,74179
England,,2020-12-16,74179
England,,2020-12-17,74179
England,,2020-12-18,74179
England,,2020-12-19,74179
England,,2020-12-20,74179
England,,2020-12-21,69047
England,,2020-12-22,63916
England,,2020-12-23,58784
England,,2020-12-24,53653
England,,2020-12-25,48521
England,,2020-12-26,43390
England,,2020-12-27,38258
England,,2020-12-28,39950
England,,2020-12-29,41642
England,,2020-12-30,43333
England,,2020-12-31,45025
England,,2021-01-01,46716
England,,2021-01-02,48408
England,,2021-01-03,50100
England,,2021-01-04,66217
England,,2021-01-05,82334
England,,2021-01-06,98451
England,,2021-01-07,114567
England,,2021-01-08,130684
England,,2021-01-09,146801
England,,2021-01-10,162918
England,,2021-01-11,159707
England,,2021-01-12,163240
England,,2021-01-13,175420
England,,2021-01-14,192095
England,,2021-01-15,215208
England,,2021-01-16,231535
England,,2021-01-17,230525
England,,2021-01-18,234877
England,,2021-01-19,251122
England,,2021-01-20,261507
England,,2021-01-21,272972
England,,2021-01-22,287384
England,,2021-01-23,311226
England,,2021-01-24,317419
England,,2021-01-25,326745
England,,2021-01-26,320880
England,,2021-01-27,311182
England,,2021-01-28,308977
England,,2021-01-29,310733
England,,2021-01-30,325853
England,,2021-01-31,339126
England,,2021-02-01,345688
England,,2021-02-02,351581
England,,2021-02-03,369879
England,,2021-02-04,376532
England,,2021-02-05,371631
England,,2021-02-06,358628
England,,2021-02-07,349729
England,,2021-02-08,345669
England,,2021-02-09,347421
England,,2021-02-10,341974
England,,2021-02-11,342023
England,,2021-02-12,347321
England,,2021-02-13,343430
England,,2021-02-14,337467
England,,2021-02-15,332885
England,,2021-02-16,333166
England,,2021-02-17,345184
England,,2021-02-18,346533
England,,2021-02-19,330396
England,,2021-02-20,312804
England,,2021-02-21,302554
England,,2021-02-22,293813
England,,2021-02-23,290768
England,,2021-02-24,288492
England,,2021-02-25,295272
England,,2021-02-26,315458
England,,2021-02-27,326659
England,,2021-02-28,334461
England,,2021-03-01,336288
England,,2021-03-02,324072
England,,2021-03-03,304623
England,,2021-03-04,292788
England,,2021-03-05,286204
England,,2021-03-06,288826
England,,2021-03-07,285726
England,,2021-03-08,290629
England,,2021-03-09,293388
England,,2021-03-10,293770
England,,2021-03-11,281719
England,,2021-03-12,275621
England,,2021-03-13,288616
England,,2021-03-14,301209
England,,2021-03-15,323384
England,,2021-03-16,352737
England,,2021-03-17,382165
England,,2021-03-18,421451
England,,2021-03-19,458021
England,,2021-03-20,495249
England,,2021-03-21,507875
England,,2021-03-22,505624
England,,2021-03-23,501259
England,,2021-03-24,501290
England,,2021-03-25,487031
England,,2021-03-26,481138
England,,2021-03-27,454260
England,,2021-03-28,461928
England,,2021-03-29,458605
Equatorial Guinea,GNQ,2021-03-17,430
Equatorial Guinea,GNQ,2021-03-18,430
Equatorial Guinea,GNQ,2021-03-19,430
Equatorial Guinea,GNQ,2021-03-20,430
Equatorial Guinea,GNQ,2021-03-21,430
Equatorial Guinea,GNQ,2021-03-22,430
Equatorial Guinea,GNQ,2021-03-23,430
Equatorial Guinea,GNQ,2021-03-24,430
Equatorial Guinea,GNQ,2021-03-25,430
Equatorial Guinea,GNQ,2021-03-26,430
Equatorial Guinea,GNQ,2021-03-27,430
Equatorial Guinea,GNQ,2021-03-28,430
Equatorial Guinea,GNQ,2021-03-29,430
Estonia,EST,2020-12-29,309
Estonia,EST,2020-12-30,338
Estonia,EST,2020-12-31,567
Estonia,EST,2021-01-01,570
Estonia,EST,2021-01-02,459
Estonia,EST,2021-01-03,385
Estonia,EST,2021-01-04,333
Estonia,EST,2021-01-05,382
Estonia,EST,2021-01-06,589
Estonia,EST,2021-01-07,675
Estonia,EST,2021-01-08,784
Estonia,EST,2021-01-09,1099
Estonia,EST,2021-01-10,1176
Estonia,EST,2021-01-11,1205
Estonia,EST,2021-01-12,1244
Estonia,EST,2021-01-13,1210
Estonia,EST,2021-01-14,1178
Estonia,EST,2021-01-15,1243
Estonia,EST,2021-01-16,1109
Estonia,EST,2021-01-17,1061
Estonia,EST,2021-01-18,1043
Estonia,EST,2021-01-19,1060
Estonia,EST,2021-01-20,1000
Estonia,EST,2021-01-21,1015
Estonia,EST,2021-01-22,1074
Estonia,EST,2021-01-23,1106
Estonia,EST,2021-01-24,1112
Estonia,EST,2021-01-25,1122
Estonia,EST,2021-01-26,1124
Estonia,EST,2021-01-27,1302
Estonia,EST,2021-01-28,1378
Estonia,EST,2021-01-29,1403
Estonia,EST,2021-01-30,1647
Estonia,EST,2021-01-31,1727
Estonia,EST,2021-02-01,1781
Estonia,EST,2021-02-02,1862
Estonia,EST,2021-02-03,1915
Estonia,EST,2021-02-04,2081
Estonia,EST,2021-02-05,2254
Estonia,EST,2021-02-06,2234
Estonia,EST,2021-02-07,2196
Estonia,EST,2021-02-08,2127
Estonia,EST,2021-02-09,2236
Estonia,EST,2021-02-10,2180
Estonia,EST,2021-02-11,2223
Estonia,EST,2021-02-12,2286
Estonia,EST,2021-02-13,2183
Estonia,EST,2021-02-14,2145
Estonia,EST,2021-02-15,2145
Estonia,EST,2021-02-16,1920
Estonia,EST,2021-02-17,1923
Estonia,EST,2021-02-18,2045
Estonia,EST,2021-02-19,2367
Estonia,EST,2021-02-20,2714
Estonia,EST,2021-02-21,2789
Estonia,EST,2021-02-22,2899
Estonia,EST,2021-02-23,3210
Estonia,EST,2021-02-24,3542
Estonia,EST,2021-02-25,2986
Estonia,EST,2021-02-26,3091
Estonia,EST,2021-02-27,3413
Estonia,EST,2021-02-28,3424
Estonia,EST,2021-03-01,3431
Estonia,EST,2021-03-02,3499
Estonia,EST,2021-03-03,3578
Estonia,EST,2021-03-04,4267
Estonia,EST,2021-03-05,4356
Estonia,EST,2021-03-06,4130
Estonia,EST,2021-03-07,4781
Estonia,EST,2021-03-08,4990
Estonia,EST,2021-03-09,4829
Estonia,EST,2021-03-10,4802
Estonia,EST,2021-03-11,4978
Estonia,EST,2021-03-12,5220
Estonia,EST,2021-03-13,5779
Estonia,EST,2021-03-14,5788
Estonia,EST,2021-03-15,6210
Estonia,EST,2021-03-16,6395
Estonia,EST,2021-03-17,6317
Estonia,EST,2021-03-18,6163
Estonia,EST,2021-03-19,5888
Estonia,EST,2021-03-20,5783
Estonia,EST,2021-03-21,5322
Estonia,EST,2021-03-22,4758
Estonia,EST,2021-03-23,4593
Estonia,EST,2021-03-24,4361
Estonia,EST,2021-03-25,4396
Estonia,EST,2021-03-26,4525
Estonia,EST,2021-03-27,4485
Estonia,EST,2021-03-28,4502
Estonia,EST,2021-03-29,4387
Europe,,2020-12-14,14250
Europe,,2020-12-15,14250
Europe,,2020-12-16,48755
Europe,,2020-12-17,66007
Europe,,2020-12-18,76359
Europe,,2020-12-19,83259
Europe,,2020-12-20,88189
Europe,,2020-12-21,87832
Europe,,2020-12-22,87474
Europe,,2020-12-23,81667
Europe,,2020-12-24,75860
Europe,,2020-12-25,70053
Europe,,2020-12-26,64246
Europe,,2020-12-27,58439
Europe,,2020-12-28,62232
Europe,,2020-12-29,73416
Europe,,2020-12-30,83389
Europe,,2020-12-31,87801
Europe,,2021-01-01,81843
Europe,,2021-01-02,192902
Europe,,2021-01-03,251801
Europe,,2021-01-04,285768
Europe,,2021-01-05,318109
Europe,,2021-01-06,335277
Europe,,2021-01-07,377159
Europe,,2021-01-08,425590
Europe,,2021-01-09,331405
Europe,,2021-01-10,474401
Europe,,2021-01-11,519893
Europe,,2021-01-12,572742
Europe,,2021-01-13,690160
Europe,,2021-01-14,755565
Europe,,2021-01-15,825468
Europe,,2021-01-16,871614
Europe,,2021-01-17,731213
Europe,,2021-01-18,746776
Europe,,2021-01-19,776497
Europe,,2021-01-20,764698
Europe,,2021-01-21,795781
Europe,,2021-01-22,821795
Europe,,2021-01-23,864249
Europe,,2021-01-24,922258
Europe,,2021-01-25,940197
Europe,,2021-01-26,955151
Europe,,2021-01-27,959829
Europe,,2021-01-28,971324
Europe,,2021-01-29,982199
Europe,,2021-01-30,1005243
Europe,,2021-01-31,1021731
Europe,,2021-02-01,1030034
Europe,,2021-02-02,1049217
Europe,,2021-02-03,1091204
Europe,,2021-02-04,1122999
Europe,,2021-02-05,1133984
Europe,,2021-02-06,1123199
Europe,,2021-02-07,1110617
Europe,,2021-02-08,1102519
Europe,,2021-02-09,1103281
Europe,,2021-02-10,1511271
Europe,,2021-02-11,1534063
Europe,,2021-02-12,1578727
Europe,,2021-02-13,1581760
Europe,,2021-02-14,1605062
Europe,,2021-02-15,1611813
Europe,,2021-02-16,1605521
Europe,,2021-02-17,1214476
Europe,,2021-02-18,1222019
Europe,,2021-02-19,1186004
Europe,,2021-02-20,1176025
Europe,,2021-02-21,1163769
Europe,,2021-02-22,1169535
Europe,,2021-02-23,1220868
Europe,,2021-02-24,1262354
Europe,,2021-02-25,1264733
Europe,,2021-02-26,1335877
Europe,,2021-02-27,1375119
Europe,,2021-02-28,1415560
Europe,,2021-03-01,1635665
Europe,,2021-03-02,1618884
Europe,,2021-03-03,1659014
Europe,,2021-03-04,1806125
Europe,,2021-03-05,1850003
Europe,,2021-03-06,1947213
Europe,,2021-03-07,1983789
Europe,,2021-03-08,1831660
Europe,,2021-03-09,1872896
Europe,,2021-03-10,1888650
Europe,,2021-03-11,1858380
Europe,,2021-03-12,1882086
Europe,,2021-03-13,1886551
Europe,,2021-03-14,1870143
Europe,,2021-03-15,1906086
Europe,,2021-03-16,1876806
Europe,,2021-03-17,1889022
Europe,,2021-03-18,1818167
Europe,,2021-03-19,1805652
Europe,,2021-03-20,1887170
Europe,,2021-03-21,1886901
Europe,,2021-03-22,2230145
Europe,,2021-03-23,2311313
Europe,,2021-03-24,2347004
Europe,,2021-03-25,2412291
Europe,,2021-03-26,2537346
Europe,,2021-03-27,2440097
Europe,,2021-03-28,2456921
Europe,,2021-03-29,2235822
Europe,,2021-03-30,2165660
European Union,,2020-12-28,37698
European Union,,2020-12-29,63332
European Union,,2020-12-30,89431
European Union,,2020-12-31,94054
European Union,,2021-01-01,82324
European Union,,2021-01-02,86358
European Union,,2021-01-03,87171
European Union,,2021-01-04,121223
European Union,,2021-01-05,153233
European Union,,2021-01-06,169864
European Union,,2021-01-07,210820
European Union,,2021-01-08,258021
European Union,,2021-01-09,270673
European Union,,2021-01-10,287812
European Union,,2021-01-11,309416
European Union,,2021-01-12,330010
European Union,,2021-01-13,377505
European Union,,2021-01-14,395369
European Union,,2021-01-15,416120
European Union,,2021-01-16,419390
European Union,,2021-01-17,434080
European Union,,2021-01-18,443068
European Union,,2021-01-19,455113
European Union,,2021-01-20,456601
European Union,,2021-01-21,469595
European Union,,2021-01-22,471808
European Union,,2021-01-23,480309
European Union,,2021-01-24,495648
European Union,,2021-01-25,495479
European Union,,2021-01-26,505043
European Union,,2021-01-27,507430
European Union,,2021-01-28,516125
European Union,,2021-01-29,524115
European Union,,2021-01-30,535833
European Union,,2021-01-31,571098
European Union,,2021-02-01,576062
European Union,,2021-02-02,585749
European Union,,2021-02-03,607150
European Union,,2021-02-04,630499
European Union,,2021-02-05,641876
European Union,,2021-02-06,639796
European Union,,2021-02-07,632580
European Union,,2021-02-08,623576
European Union,,2021-02-09,627179
European Union,,2021-02-10,611322
European Union,,2021-02-11,633008
European Union,,2021-02-12,643794
European Union,,2021-02-13,652918
European Union,,2021-02-14,660515
European Union,,2021-02-15,677575
European Union,,2021-02-16,676404
European Union,,2021-02-17,707789
European Union,,2021-02-18,716955
European Union,,2021-02-19,731358
European Union,,2021-02-20,745003
European Union,,2021-02-21,767877
European Union,,2021-02-22,783193
European Union,,2021-02-23,792792
European Union,,2021-02-24,829353
European Union,,2021-02-25,821449
European Union,,2021-02-26,868555
European Union,,2021-02-27,889113
European Union,,2021-02-28,920878
European Union,,2021-03-01,940943
European Union,,2021-03-02,972892
European Union,,2021-03-03,998040
European Union,,2021-03-04,1078056
European Union,,2021-03-05,1082213
European Union,,2021-03-06,1138147
European Union,,2021-03-07,1166475
European Union,,2021-03-08,1198166
European Union,,2021-03-09,1233020
European Union,,2021-03-10,1228353
European Union,,2021-03-11,1256555
European Union,,2021-03-12,1295661
European Union,,2021-03-13,1291987
European Union,,2021-03-14,1257283
European Union,,2021-03-15,1270559
European Union,,2021-03-16,1216102
European Union,,2021-03-17,1229309
European Union,,2021-03-18,1136448
European Union,,2021-03-19,1073778
European Union,,2021-03-20,1133978
European Union,,2021-03-21,1119821
European Union,,2021-03-22,1148866
European Union,,2021-03-23,1226735
European Union,,2021-03-24,1279199
European Union,,2021-03-25,1366882
European Union,,2021-03-26,1538969
European Union,,2021-03-27,1483464
European Union,,2021-03-28,1498642
European Union,,2021-03-29,1527207
European Union,,2021-03-30,1516644
Faeroe Islands,FRO,2021-01-30,83
Faeroe Islands,FRO,2021-01-31,83
Faeroe Islands,FRO,2021-02-01,83
Faeroe Islands,FRO,2021-02-02,83
Faeroe Islands,FRO,2021-02-03,83
Faeroe Islands,FRO,2021-02-04,83
Faeroe Islands,FRO,2021-02-05,83
Faeroe Islands,FRO,2021-02-06,83
Faeroe Islands,FRO,2021-02-07,80
Faeroe Islands,FRO,2021-02-08,77
Faeroe Islands,FRO,2021-02-09,106
Faeroe Islands,FRO,2021-02-10,135
Faeroe Islands,FRO,2021-02-11,128
Faeroe Islands,FRO,2021-02-12,120
Faeroe Islands,FRO,2021-02-13,112
Faeroe Islands,FRO,2021-02-14,108
Faeroe Islands,FRO,2021-02-15,103
Faeroe Islands,FRO,2021-02-16,66
Faeroe Islands,FRO,2021-02-17,30
Faeroe Islands,FRO,2021-02-18,30
Faeroe Islands,FRO,2021-02-19,30
Faeroe Islands,FRO,2021-02-20,30
Faeroe Islands,FRO,2021-02-21,30
Faeroe Islands,FRO,2021-02-22,67
Faeroe Islands,FRO,2021-02-23,104
Faeroe Islands,FRO,2021-02-24,164
Faeroe Islands,FRO,2021-02-25,167
Faeroe Islands,FRO,2021-02-26,169
Faeroe Islands,FRO,2021-02-27,172
Faeroe Islands,FRO,2021-02-28,174
Faeroe Islands,FRO,2021-03-01,140
Faeroe Islands,FRO,2021-03-02,105
Faeroe Islands,FRO,2021-03-03,47
Faeroe Islands,FRO,2021-03-04,91
Faeroe Islands,FRO,2021-03-05,108
Faeroe Islands,FRO,2021-03-06,153
Faeroe Islands,FRO,2021-03-07,157
Faeroe Islands,FRO,2021-03-08,160
Faeroe Islands,FRO,2021-03-09,181
Faeroe Islands,FRO,2021-03-10,201
Faeroe Islands,FRO,2021-03-11,178
Faeroe Islands,FRO,2021-03-12,181
Faeroe Islands,FRO,2021-03-13,134
Faeroe Islands,FRO,2021-03-14,129
Faeroe Islands,FRO,2021-03-15,124
Faeroe Islands,FRO,2021-03-16,101
Faeroe Islands,FRO,2021-03-17,103
Faeroe Islands,FRO,2021-03-18,100
Faeroe Islands,FRO,2021-03-19,76
Faeroe Islands,FRO,2021-03-20,74
Faeroe Islands,FRO,2021-03-21,72
Faeroe Islands,FRO,2021-03-22,71
Faeroe Islands,FRO,2021-03-23,74
Faeroe Islands,FRO,2021-03-24,53
Faeroe Islands,FRO,2021-03-25,37
Faeroe Islands,FRO,2021-03-26,42
Faeroe Islands,FRO,2021-03-27,82
Faeroe Islands,FRO,2021-03-28,118
Faeroe Islands,FRO,2021-03-29,153
Faeroe Islands,FRO,2021-03-30,184
Falkland Islands,FLK,2021-02-08,189
Falkland Islands,FLK,2021-02-09,189
Falkland Islands,FLK,2021-02-10,189
Falkland Islands,FLK,2021-02-11,189
Falkland Islands,FLK,2021-02-12,189
Falkland Islands,FLK,2021-02-13,189
Falkland Islands,FLK,2021-02-14,189
Falkland Islands,FLK,2021-02-15,189
Falkland Islands,FLK,2021-02-16,167
Falkland Islands,FLK,2021-02-17,144
Falkland Islands,FLK,2021-02-18,122
Falkland Islands,FLK,2021-02-19,99
Falkland Islands,FLK,2021-02-20,76
Falkland Islands,FLK,2021-02-21,54
Falkland Islands,FLK,2021-02-22,31
Falkland Islands,FLK,2021-02-23,29
Falkland Islands,FLK,2021-02-24,26
Falkland Islands,FLK,2021-02-25,24
Falkland Islands,FLK,2021-02-26,21
Falkland Islands,FLK,2021-02-27,19
Falkland Islands,FLK,2021-02-28,17
Falkland Islands,FLK,2021-03-01,14
Falkland Islands,FLK,2021-03-02,14
Falkland Islands,FLK,2021-03-03,14
Falkland Islands,FLK,2021-03-04,14
Falkland Islands,FLK,2021-03-05,14
Falkland Islands,FLK,2021-03-06,14
Falkland Islands,FLK,2021-03-07,14
Falkland Islands,FLK,2021-03-08,14
Falkland Islands,FLK,2021-03-09,14
Falkland Islands,FLK,2021-03-10,14
Falkland Islands,FLK,2021-03-11,14
Falkland Islands,FLK,2021-03-12,14
Falkland Islands,FLK,2021-03-13,14
Falkland Islands,FLK,2021-03-14,14
Falkland Islands,FLK,2021-03-15,14
Falkland Islands,FLK,2021-03-16,14
Falkland Islands,FLK,2021-03-17,14
Falkland Islands,FLK,2021-03-18,14
Falkland Islands,FLK,2021-03-19,14
Falkland Islands,FLK,2021-03-20,14
Falkland Islands,FLK,2021-03-21,14
Falkland Islands,FLK,2021-03-22,14
Falkland Islands,FLK,2021-03-23,14
Falkland Islands,FLK,2021-03-24,14
Falkland Islands,FLK,2021-03-25,14
Falkland Islands,FLK,2021-03-26,14
Finland,FIN,2021-01-01,459
Finland,FIN,2021-01-02,459
Finland,FIN,2021-01-03,459
Finland,FIN,2021-01-04,459
Finland,FIN,2021-01-05,736
Finland,FIN,2021-01-06,839
Finland,FIN,2021-01-07,913
Finland,FIN,2021-01-08,1273
Finland,FIN,2021-01-09,1353
Finland,FIN,2021-01-10,1433
Finland,FIN,2021-01-11,1513
Finland,FIN,2021-01-12,1739
Finland,FIN,2021-01-13,2332
Finland,FIN,2021-01-14,3554
Finland,FIN,2021-01-15,4573
Finland,FIN,2021-01-16,4971
Finland,FIN,2021-01-17,5369
Finland,FIN,2021-01-18,5767
Finland,FIN,2021-01-19,5458
Finland,FIN,2021-01-20,5562
Finland,FIN,2021-01-21,6467
Finland,FIN,2021-01-22,6874
Finland,FIN,2021-01-23,7253
Finland,FIN,2021-01-24,7633
Finland,FIN,2021-01-25,8012
Finland,FIN,2021-01-26,8740
Finland,FIN,2021-01-27,9264
Finland,FIN,2021-01-28,8575
Finland,FIN,2021-01-29,8647
Finland,FIN,2021-01-30,9222
Finland,FIN,2021-01-31,8404
Finland,FIN,2021-02-01,7587
Finland,FIN,2021-02-02,6709
Finland,FIN,2021-02-03,6637
Finland,FIN,2021-02-04,7942
Finland,FIN,2021-02-05,7930
Finland,FIN,2021-02-06,7938
Finland,FIN,2021-02-07,8157
Finland,FIN,2021-02-08,8125
Finland,FIN,2021-02-09,9065
Finland,FIN,2021-02-10,8629
Finland,FIN,2021-02-11,7660
Finland,FIN,2021-02-12,7720
Finland,FIN,2021-02-13,7896
Finland,FIN,2021-02-14,8050
Finland,FIN,2021-02-15,8079
Finland,FIN,2021-02-16,8071
Finland,FIN,2021-02-17,9202
Finland,FIN,2021-02-18,9509
Finland,FIN,2021-02-19,10327
Finland,FIN,2021-02-20,10861
Finland,FIN,2021-02-21,12496
Finland,FIN,2021-02-22,13036
Finland,FIN,2021-02-23,12716
Finland,FIN,2021-02-24,11322
Finland,FIN,2021-02-25,11823
Finland,FIN,2021-02-26,13311
Finland,FIN,2021-02-27,13362
Finland,FIN,2021-02-28,12580
Finland,FIN,2021-03-01,14014
Finland,FIN,2021-03-02,14877
Finland,FIN,2021-03-03,15740
Finland,FIN,2021-03-04,16047
Finland,FIN,2021-03-05,15157
Finland,FIN,2021-03-06,17541
Finland,FIN,2021-03-07,16275
Finland,FIN,2021-03-08,14264
Finland,FIN,2021-03-09,14096
Finland,FIN,2021-03-10,16122
Finland,FIN,2021-03-11,16550
Finland,FIN,2021-03-12,16912
Finland,FIN,2021-03-13,15525
Finland,FIN,2021-03-14,16718
Finland,FIN,2021-03-15,16771
Finland,FIN,2021-03-16,17380
Finland,FIN,2021-03-17,17525
Finland,FIN,2021-03-18,19106
Finland,FIN,2021-03-19,19607
Finland,FIN,2021-03-20,19702
Finland,FIN,2021-03-21,19530
Finland,FIN,2021-03-22,19650
Finland,FIN,2021-03-23,19000
Finland,FIN,2021-03-24,17764
Finland,FIN,2021-03-25,16109
Finland,FIN,2021-03-26,15667
Finland,FIN,2021-03-27,15583
Finland,FIN,2021-03-28,15291
Finland,FIN,2021-03-29,15846
Finland,FIN,2021-03-30,17277
France,FRA,2020-12-28,39
France,FRA,2020-12-29,62
France,FRA,2020-12-30,75
France,FRA,2020-12-31,76
France,FRA,2021-01-01,62
France,FRA,2021-01-02,59
France,FRA,2021-01-03,61
France,FRA,2021-01-04,250
France,FRA,2021-01-05,944
France,FRA,2021-01-06,2404
France,FRA,2021-01-07,6138
France,FRA,2021-01-08,10814
France,FRA,2021-01-09,12278
France,FRA,2021-01-10,13027
France,FRA,2021-01-11,17659
France,FRA,2021-01-12,24625
